iteration,before,after,diff
597,580682390,580683963,1573
598,580684178,580685757,1579
599,580685972,580687548,1576
600,580687768,580689867,2099
601,580690089,580691669,1580
602,580691890,580693466,1576
603,580693684,580695250,1566
604,580695467,580697043,1576
605,580697257,580698827,1570
606,580699043,580700623,1580
607,580700842,580702411,1569
608,580702628,580704217,1589
609,580704432,580706013,1581
610,580706230,580707805,1575
611,580708022,580709599,1577
612,580709816,580711389,1573
613,580711607,580713181,1574
614,580713401,580714980,1579
615,580715197,580716772,1575
616,580716990,580718564,1574
617,580718784,580720355,1571
618,580720573,580722148,1575
619,580722364,580723946,1582
620,580724162,580725735,1573
621,580725950,580727515,1565
622,580727732,580729297,1565
623,580729519,580731097,1578
624,580731314,580732888,1574
625,580733105,580734678,1573
626,580734893,580736470,1577
627,580736686,580738260,1574
628,580738475,580740058,1583
629,580740273,580741848,1575
630,580742064,580743640,1576
631,580743860,580745444,1584
632,580745662,580747240,1578
633,580747459,580751826,4367
634,580752079,580753727,1648
635,580753947,580755518,1571
636,580755733,580757303,1570
637,580757519,580759091,1572
638,580759307,580760878,1571
639,580761096,580762666,1570
640,580762884,580764461,1577
641,580764677,580766250,1573
642,580766466,580768035,1569
643,580768250,580769830,1580
644,580770046,580771626,1580
645,580771845,580773424,1579
646,580773646,580775218,1572
647,580775437,580777015,1578
648,580777233,580778811,1578
649,580779034,580780607,1573
650,580780827,580782401,1574
651,580782620,580784192,1572
652,580784416,580785992,1576
653,580786211,580787787,1576
654,580788004,580789571,1567
655,580789794,580791364,1570
656,580791582,580793147,1565
657,580793362,580794938,1576
658,580795153,580796716,1563
659,580796932,580798503,1571
660,580798720,580800290,1570
661,580800507,580802083,1576
662,580802302,580803880,1578
663,580804099,580805670,1571
664,580805890,580807470,1580
665,580807686,580809262,1576
666,580809484,580811064,1580
667,580811282,580812858,1576
668,580813079,580814655,1576
669,580814875,580816450,1575
670,580816666,580818243,1577
671,580818460,580820027,1567
672,580820243,580821816,1573
673,580822036,580823611,1575
674,580823831,580825401,1570
675,580825624,580827255,1631
676,580827487,580831869,4382
677,580832121,580833728,1607
678,580833948,580835528,1580
679,580835744,580837317,1573
680,580837535,580839110,1575
