865994603,866252003,257400
50245720,50471242,225522
320741422,321011599,270177
496874868,497100648,225780
799584104,799822830,238726
140472700,140968922,496222
343865666,344103985,238319
604465763,604670386,204623
767356843,767554521,197678
832695754,832874534,178780
985783460,986047916,264456
238803054,238993141,190087
399513999,399658401,144402
470523770,470707018,183248
545237022,545480337,243315
686531106,686674088,142982
921209181,921429679,220498
37332566,37546729,214163
374108148,374348093,239945
527111020,527359701,248681
763605149,763815815,210666
906208662,906408628,199966
976115001,976306883,191882
40431221,40602479,171258
101657151,101829262,172111
320407774,320608511,200737
391179861,391391570,211709
453428480,453586391,157911
518344151,518545642,201491
583012398,583216343,203945
810484177,810686926,202749
873632564,873864524,231960
28651438,28813718,162280
105131469,105340478,209009
166127845,166298103,170258
228088714,228265785,177071
290690515,290839358,148843
368079911,368243535,163624
588585749,588796148,210399
826610230,826872091,261861
900419773,900633722,213949
963424614,963609314,184700
26667057,26872116,205059
89866796,90076196,209400
158141431,158329587,188156
221373624,221577889,204265
286406575,286597457,190882
416946276,417158073,211797
661249563,661969004,719441
918940053,919486726,546673
147488063,147994575,506512
216940662,217124777,184115
279975039,280203288,228249
348308402,348530233,221831
413541109,414053219,512110
480439338,480625833,186495
626512864,626665023,152159
881724065,881888214,164149
149471614,149771676,300062
218908277,219128029,219752
280928521,281109707,181186
412127886,412364390,236504
490859543,491143925,284382
726590148,726771577,181429
49489611,49711273,221662
114693952,114859188,165236
183704786,183907554,202768
246664301,246821515,157214
309444503,309653415,208912
372132615,372313119,180504
435026127,435193296,167169
497317381,497494328,176947
560343314,560528558,185244
623822275,624032148,209873
700982535,701165787,183252
767904939,768056029,151090
993695609,993873921,178312
250813898,251496509,682611
515879198,516043464,164266
609776751,609964684,187933
805607719,805796858,189139
311738324,312113956,375632
901193599,901433605,240006
66035889,66274468,238579
363769023,364022665,253642
635565284,635782492,217208
39290443,39488674,198231
421118609,421356814,238205
484207047,484396596,189549
615817010,616048524,231514
681766326,681990344,224018
753641030,753839329,198299
