388574026,388620893,46867
446562771,446593048,30277
503743277,503766372,23095
559636218,559726865,90647
614998458,615031606,33148
671125190,671149465,24275
730834836,730858337,23501
795375927,795414835,38908
856183228,856205937,22709
916155723,916180009,24286
977518542,977597018,78476
33152622,33198957,46335
95179501,95326384,146883
163549791,163575811,26020
220616246,220643556,27310
276660761,276684348,23587
334044512,334077854,33342
389388871,389429624,40753
446448171,446476734,28563
500870860,500911754,40894
561616391,561671071,54680
621155356,621199793,44437
677410248,677438601,28353
734906500,734956358,49858
792007534,792055321,47787
859758615,859794001,35386
922511087,922560167,49080
980169661,980211705,42044
38190175,38224665,34490
96173387,96202650,29263
159964564,159987167,22603
228807814,228836012,28198
286408486,286436929,28443
343990298,344020332,30034
399911165,399960874,49709
457192581,457234963,42382
512426443,512518922,92479
570282657,570315884,33227
629253474,629296156,42682
686869632,686912581,42949
745407528,745454053,46525
806817087,806839067,21980
865253480,865286069,32589
936682708,936739856,57148
993012882,993123048,110166
50812278,50854663,42385
108700070,108721453,21383
167711797,167787617,75820
227551423,227603130,51707
293846122,293868602,22480
358456752,358485645,28893
415287334,415308164,20830
473917424,473943548,26124
531656751,531736882,80131
590049827,590092124,42297
647981264,648010080,28816
706305361,706326910,21549
764978960,765011808,32848
825404511,825437376,32865
886297554,886359300,61746
955159712,955227908,68196
25343990,25372412,28422
82767293,82805174,37881
141584213,141627078,42865
201089632,201118707,29075
259832974,259890758,57784
329945241,329990169,44928
388739874,388825422,85548
446530389,446571138,40749
503925406,504015205,89799
567390279,567426066,35787
624647784,624680139,32355
682673498,682720273,46775
741691361,741746908,55547
799979771,800055438,75667
858467492,858495809,28317
919842977,919924887,81910
986405630,986490453,84823
53456770,53504045,47275
119238210,119353714,115504
180374847,180462914,88067
240018138,240074124,55986
353480870,353527838,46968
422975188,423008079,32891
481375760,481416897,41137
538833952,538862733,28781
596579136,596610950,31814
654897593,654918876,21283
716739970,716762603,22633
782175788,782199815,24027
842128832,842177958,49126
901906124,901940229,34105
963582940,963629674,46734
22250470,22332094,81624
82312545,82348547,36002
157948966,157992693,43727
216584512,216618063,33551
276705439,276727072,21633
338535858,338560751,24893
401970185,402027389,57204
