381876268,381903589,27321
441026092,441049934,23842
498354178,498425925,71747
553988872,554015230,26358
609339976,609370379,30403
665621834,665642982,21148
725387997,725418579,30582
787855322,787882603,27281
850116609,850137232,20623
910310670,910381145,70475
972110830,972154492,43662
27777824,27850903,73079
87350038,87481918,131880
157532076,157563746,31670
214988554,215053305,64751
270748299,270775559,27260
328522943,328543890,20947
383939244,383998138,58894
440627180,440699840,72660
495503143,495534644,31501
556278335,556310549,32214
615799061,615820282,21221
671873860,671901998,28138
728870431,728965449,95018
786675986,786703788,27802
852376683,852414566,37883
917061304,917090777,29473
974692751,974717954,25203
32687313,32715047,27734
90285293,90316881,31588
153138276,153220997,82721
223287773,223320597,32824
280685564,280757623,72059
338446268,338476393,30125
394447275,394508135,60860
451746636,451773554,26918
506906675,507006384,99709
564477305,564497535,20230
623001019,623031548,30529
681156232,681234562,78330
739381235,739546674,165439
800476563,800516955,40392
859241158,859330174,89016
931049953,931071630,21677
987501029,987528949,27920
45301609,45332838,31229
102387130,102420950,33820
161253853,161297150,43297
220758900,220798712,39812
288364806,288408658,43852
351904069,352028657,124588
409381277,409478074,96797
468216973,468259040,42067
526192895,526270506,77611
584590039,584614687,24648
642268350,642367277,98927
700762142,700790693,28551
758955260,759011013,55753
819325759,819356473,30714
878985794,879083213,97419
947340684,947386964,46280
19563230,19672105,108875
77129841,77178498,48657
136074298,136124871,50573
194646565,194678728,32163
254149449,254179049,29600
321638214,321697718,59504
383221384,383253677,32293
440651365,440679118,27753
498420496,498450472,29976
560278913,560308341,29428
618699248,618727403,28155
676977815,677086524,108709
736123733,736159423,35690
793986168,794007358,21190
852970985,853004392,33407
914306824,914339684,32860
980726353,980754917,28564
46099095,46137596,38501
113095879,113124896,29017
174830921,174852398,21477
233371866,233402606,30740
345077051,345117954,40903
417169503,417199309,29806
475737812,475837343,99531
533215556,533273884,58328
590632687,590725002,92315
648981817,649002674,20857
709711147,709739266,28119
776636154,776668525,32371
836466800,836488695,21895
895508642,895541305,32663
957728789,957761028,32239
16730128,16762551,32423
76579604,76610972,31368
151002463,151062343,59880
210646656,210676426,29770
270443888,270473785,29897
331576127,331666465,90338
396274591,396296750,22159
