391588311,402360091,10771780
285777442,285970240,192798
454034145,454193492,159347
761652460,761808892,156432
373954135,374316449,362314
949498173,949683977,185804
224012341,224172001,159660
729644700,729880734,236034
808945377,809142946,197569
873692089,874422121,730032
108263642,108430792,167150
369712008,369877950,165942
444614122,444789281,175159
512246161,512433793,187632
586558644,586735191,176547
813169982,813340899,170917
970689345,970958434,269089
162983870,164158242,1174372
497150414,497386785,236371
564278268,564429855,151587
732645145,732858081,212936
875415942,875613963,198021
950101437,950327398,225961
14942941,15185989,243048
77779214,77927459,148245
138419518,138608741,189223
281347879,281563731,215852
366276151,366454847,178696
429026745,429213673,186928
491481504,491647563,166059
556628128,556785387,157259
622891556,623262974,371418
777734447,777909199,174752
848489234,848698069,208835
79940702,80135796,195094
141201944,141402232,200288
202586416,202765984,179568
265739170,265909115,169945
343428816,343614178,185362
487849614,488049437,199823
874334058,874540739,206681
938046564,938264564,218000
635251,856284,221033
64183227,64351899,168672
131283758,131464518,180760
196720864,196903719,182855
258996660,259143931,147271
884833065,885055498,222433
115784259,115988222,203963
190487873,190718054,230181
254595379,254768301,172922
318883535,319110518,226983
387275236,387476300,201064
454096519,454241851,145332
111186047,111370863,184816
194149852,194315829,165977
256344729,256546492,201763
318266787,318414529,147742
464514556,464696017,181461
619072579,619296985,224406
845731090,845900119,169029
22846487,23131314,284827
88592060,88739180,147120
158153596,158372157,218561
221324566,221503712,179146
283692191,283851636,159445
346761174,346982542,221368
410205176,410353970,148794
472632964,472831182,198218
535026113,535187671,161558
597244297,597390276,145979
672085935,672275279,189344
741759491,741912984,153493
878000666,878177366,176700
114579152,114742354,163202
387049367,387323529,274162
576050087,576301348,251261
660556488,660816536,260048
146184295,146371340,187045
520252731,520567598,314867
903878316,904058073,179757
99580179,99792016,211837
381777235,382082406,305171
459622280,459807374,185094
522860776,523044687,183911
656107993,656327579,219586
721541841,721767011,225170
794552864,794761980,209116
