394282997,394317460,34463
452624606,452650964,26358
508944063,509018920,74857
565259339,565291981,32642
620437662,620461593,23931
678999430,679031366,31936
736805535,736878388,72853
804425898,804466012,40114
861651917,861675758,23841
921786698,921807447,20749
983011828,983092045,80217
39484160,39559716,75556
102167172,102205295,38123
169106565,169136208,29643
226298151,226341000,42849
281953693,281984708,31015
339622481,339649762,27281
394995538,395016139,20601
451797820,451870471,72651
506525666,506582562,56896
568430894,568460747,29853
626665874,626711773,45899
682913798,683007531,93733
740293939,740335865,41926
797507780,797528838,21058
866809911,866839543,29632
928025740,928091219,65479
986206130,986243355,37225
43829863,43863312,33449
102171438,102221498,50060
168143606,168193498,49892
234406789,234439287,32498
291684614,291817343,132729
349157021,349231900,74879
405966935,405987721,20786
462617344,462657413,40069
518026239,518059324,33085
576219406,576260669,41263
634988315,635009158,20843
692428640,692460708,32068
753642412,753711461,69049
812550510,812585354,34844
871928957,871982137,53180
942054235,942113870,59635
998715274,998759602,44328
56677925,56719146,41221
114268003,114289736,21733
173174721,173204636,29915
234287160,234329897,42737
299889824,299920323,30499
364311125,364415293,104168
420740841,420813293,72452
480345930,480366933,21003
537407391,537437282,29891
595889399,595921354,31955
653801679,653860478,58799
711780761,711852857,72096
770482773,770559231,76458
830865595,830944770,79175
891793684,891872789,79105
961711811,961746359,34548
30763444,30792595,29151
88791903,88850983,59080
147631646,147675220,43574
206775800,206805852,30052
265569291,265597958,28667
336959435,336984046,24611
394592699,394623868,31169
452297786,452468482,170696
509594984,509624831,29847
573370484,573404364,33880
630123702,630204947,81245
689006629,689086536,79907
747236712,747338997,102285
805769468,805821836,52368
864342177,864439309,97132
926338761,926364881,26120
992041942,992073970,32028
60768809,60804453,35644
124850288,124879336,29048
186308296,186352555,44259
246093037,246122341,29304
361717265,361757586,40321
428659483,428682033,22550
487025485,487068176,42691
544542281,544623877,81596
602437127,602476393,39266
660497652,660518575,20923
722781049,722810528,29479
787876801,787975765,98964
847853176,847884971,31795
908381180,908467434,86254
969838168,969867417,29249
28205577,28231177,25600
89402888,89441257,38369
163801169,163901004,99835
222541838,222576914,35076
282897634,282926643,29009
345524728,345585688,60960
408261920,408296070,34150
