410998681,411034005,35324
469746179,469774036,27857
525778821,525813936,35115
581810656,581850800,40144
637122707,637152295,29588
696584640,696616335,31695
753591051,753636893,45842
821511856,821539619,27763
880412277,880448398,36121
943178352,943210856,32504
999600373,999629297,28924
57477036,57514088,37052
124035074,124074227,39153
186474987,186505232,30245
243315540,243349357,33817
299729491,299757939,28448
355945602,355983420,37818
411949476,411978010,28534
468122359,468147830,25471
522757158,522795777,38619
585896752,585938057,41305
643485587,643514940,29353
699603609,699637462,33853
757940195,757979090,38895
816445334,816494891,49557
886456810,886493613,36803
945287343,945316314,28971
4288067,4324681,36614
60475305,60504326,29021
120361454,120390509,29055
190048091,190093469,45378
250923948,250952646,28698
308465941,308494861,28920
366108515,366139303,30788
423474383,423505145,30762
478999015,479027543,28528
535077645,535113629,35984
592667778,592702163,34385
651769692,651824165,54473
709689873,709718233,28360
772373830,772411984,38154
830126453,830155882,29429
895472314,895545527,73213
958860597,958890620,30023
15922831,15958474,35643
73215185,73249614,34429
131452799,131481885,29086
190835873,190866285,30412
255468515,255507048,38533
317695490,317725184,29694
381255729,381283255,27526
438513744,438567754,54010
497152953,497196275,43322
554056878,554088889,32011
612778523,612814059,35536
670566370,670601950,35580
729623086,729668805,45719
788917248,788951771,34523
848353779,848390283,36504
909878065,909909721,31656
984907252,984948055,40803
48206281,48274920,68639
106224742,106254511,29769
164984087,165029444,45357
224749119,224809718,60599
283932876,283972573,39697
354112094,354148947,36853
411740392,411777414,37022
470234453,470262265,27812
526818597,526848684,30087
590513725,590545077,31352
648308480,648337039,28559
706477077,706508895,31818
765080309,765108835,28526
823745651,824020189,274538
883729814,883784551,54737
944491592,944529084,37492
9681564,9709588,28024
83503859,83539968,36109
145054402,145090221,35819
204236832,204292990,56158
262987006,263018447,31441
384816132,384866064,49932
446028067,446068915,40848
504102317,504136811,34494
561633972,561673600,39628
620102372,620131053,28681
678804818,678866925,62107
742502472,742539404,36932
806517830,806550905,33075
865274927,865308446,33519
928053176,928082974,29798
987350567,987434292,83725
45895074,45928916,33842
111434393,111479294,44901
181206035,181233959,27924
240583054,240611232,28178
300913633,300953980,40347
366049429,366092460,43031
432607260,432651715,44455
