874296955,874491141,194186
329652026,329872719,220693
806678472,806862312,183840
87570814,87779037,208223
350747274,351241065,493791
617957015,618532731,575716
775291890,776850355,1558465
839791960,840223478,431518
995987582,996195674,208092
246636735,246815384,178649
409398432,409577023,178591
476758783,476921116,162333
551895952,552077752,181800
694511757,694831051,319294
927524785,927717197,192412
44676848,44936303,259455
533040809,533550909,510100
695496634,695669721,173087
769737456,769966026,228570
916006592,916224645,218053
982177515,982401033,223518
46908854,47257235,348381
107929540,108073234,143694
242563744,242787163,223419
328317527,328515333,197806
397393464,397564808,171344
460244507,460421114,176607
524437655,524634026,196371
589947137,590171399,224262
740645387,740874489,229102
817345223,817546404,201181
879929400,880119192,189792
41488042,41700625,212583
110947361,111163772,216411
172164035,172337605,173570
234422116,234581657,159541
312294001,312448109,154108
374931410,375149313,217903
594887418,595149490,262072
837373647,838180073,806426
906776606,906968983,192377
969478924,969663730,184806
32808923,33028062,219139
96309975,96465436,155461
164530258,164694743,164485
227590348,227792760,202412
292360473,292583332,222859
422947363,423188554,241191
928137294,928317596,180302
155054652,155286923,232271
222931594,223106061,174467
286517869,286715586,197717
354658302,354853960,195658
420506879,420723660,216781
486745159,486986894,241735
636285703,637782516,1496813
160946070,161154138,208068
225317563,225521503,203940
287186716,287452639,265923
423246538,425006931,1760393
498146326,498434777,288451
732739900,733411846,671946
976851783,977048118,196335
55969042,56139635,170593
125090605,125282608,192003
189804153,190029020,224867
252618596,252837845,219249
315716186,315900739,184553
378294833,378480565,185732
440975494,441178419,202925
503496643,503688019,191376
566417927,566614270,196343
630614584,630852969,238385
707214319,707399309,184990
773927012,774090929,163917
977996,1203163,225167
262348148,262542975,194827
522766411,522961588,195177
616788558,616978441,189883
911261533,911808910,547377
79696921,81500283,1803362
47025539,48714862,1689323
231038288,231290285,251997
427372025,427641724,269699
490590503,490784305,193802
622839433,623056390,216957
689131447,689346893,215446
760771920,761028403,256483
900891050,901124763,233713
